,phrase,label,sentiment,subjectivity,language,count
kommenden Jahre,kommenden Jahre,MISC,,,de,1
Der Wind,Der Wind,MISC,,,de,1
Ne,Ne,MISC,0.0,0.0,de,1
Grundversorgern,Grundversorgern,MISC,,,de,1
Schwedische Marine-Chefin,Schwedische Marine-Chefin,MISC,,,de,1
Stu­dierenden,Stu­dierenden,MISC,,,de,1
Hamburger Hafen-Deal,Hamburger Hafen-Deal,MISC,,,de,1
28.10.2022,28.10.2022,MISC,,,de,1
Totengräber der Zeitumstellung,Totengräber der Zeitumstellung,MISC,,,de,1
Krieges…,Krieges…,MISC,,,de,1
Flugfelds,Flugfelds,MISC,,,de,1
Der Weg des Erdgases,Der Weg des Erdgases,MISC,,,de,1
Kernkraft-Machtwort,Kernkraft-Machtwort,MISC,,,de,1
The Handmaid's,The Handmaid's,MISC,,,de,1
Wandern im Herbst,Wandern im Herbst,MISC,,,de,1
Vormarsch in der Ukraine,Vormarsch in der Ukraine,MISC,,,de,1
CDU-Parteichefs,CDU-Parteichefs,MISC,,,de,1
Mitteleuropäische Zeit,Mitteleuropäische Zeit,MISC,,,de,1
Bundesgesetz zur Zeitzählung,Bundesgesetz zur Zeitzählung,MISC,,,de,1
Und wie jedes Jahr im Frühjahr und Herbst,Und wie jedes Jahr im Frühjahr und Herbst,MISC,,,de,1
Blockade ukrainischer,Blockade ukrainischer,MISC,,,de,1
Angriff auf Gaspipeline,Angriff auf Gaspipeline,MISC,,,de,1
Kulturhäusern,Kulturhäusern,MISC,,,de,1
Weckern,Weckern,MISC,,,de,1
Portal Futbol Total,Portal Futbol Total,MISC,,,de,1
Druckhaltervorsteuerventile,Druckhaltervorsteuerventile,MISC,,,de,1
Chemieverbands VCI,Chemieverbands VCI,MISC,0.0,0.0,de,1
VCI-Präsident,VCI-Präsident,MISC,,,de,1
länger Zeit,länger Zeit,MISC,,,de,1
Hause sozialen Frieden,Hause sozialen Frieden,MISC,,,de,1
RZ,RZ,MISC,,,de,1
Twitter-Hetzer,Twitter-Hetzer,MISC,,,de,1
Deppen-Generation,Deppen-Generation,MISC,,,de,1
Konjunkturausblick,Konjunkturausblick,MISC,,,de,1
Flüssiggas-Terminalschiff,Flüssiggas-Terminalschiff,MISC,,,de,1
iTunes-Abo,iTunes-Abo,MISC,,,de,1
Olaf,Olaf,MISC,,,de,1
Zusatzherde,Zusatzherde,MISC,,,de,1
Russische Uran-Lieferung Ende September,Russische Uran-Lieferung Ende September,MISC,,,de,1
australisches,australisches,MISC,,,de,1
Russisches Öldepot,Russisches Öldepot,MISC,,,de,1
SPD-Kanzlers,SPD-Kanzlers,MISC,,,de,1
September-Rechnung,September-Rechnung,MISC,,,de,1
Bausparen,Bausparen,MISC,,,de,1
Chemieriese,Chemieriese,MISC,,,de,1
Formel-1-Motoren,Formel-1-Motoren,MISC,,,de,1
Pop-Titan,Pop-Titan,MISC,,,de,1
Gewinn bricht,Gewinn bricht,MISC,,,de,1
Stromnotstand,Stromnotstand,MISC,,,de,1
Puttle leOeup,Puttle leOeup,MISC,,,de,1
Atomwaffen-Gebärden,Atomwaffen-Gebärden,MISC,,,de,1
Clean Energy Charging,Clean Energy Charging,MISC,,,de,1
Preise im Minus,Preise im Minus,MISC,,,de,1
Homeoffice-Arbeit,Homeoffice-Arbeit,MISC,,,de,1
Klima-Veränderungen,Klima-Veränderungen,MISC,,,de,1
Brand,Brand,MISC,,,de,1
Incels,Incels,MISC,,,de,1
Aldi Nord,Aldi Nord,MISC,0.0,0.5,de,1
Erdgasleitungen Nord Stream,Erdgasleitungen Nord Stream,MISC,,,de,1
Soforthilfe für Gaskunden,Soforthilfe für Gaskunden,MISC,,,de,1
Internationalen Klimakonferenz COP27,Internationalen Klimakonferenz COP27,MISC,,,de,1
Mega-Bedrohungen,Mega-Bedrohungen,MISC,,,de,1
Dritte Weltkrieg,Dritte Weltkrieg,MISC,,,de,1
Lohn-Angebot,Lohn-Angebot,MISC,,,de,1
einsparen.</li><li,einsparen.</li><li,MISC,,,de,1
Clariant-Beschäftigten,Clariant-Beschäftigten,MISC,,,de,1
Kein Heft wegen Gasmangel,Kein Heft wegen Gasmangel,MISC,,,de,1
Shell,Shell,MISC,,,de,1
Big Brother,Big Brother,MISC,,,de,1
Abkommen,Abkommen,MISC,,,de,1
Spiegel“-Ausgabe,Spiegel“-Ausgabe,MISC,,,de,1
Iranische,Iranische,MISC,,,de,1
Joko &amp,Joko &amp,MISC,,,de,1
Joko & Klaas,Joko & Klaas,MISC,,,de,1
Abkommen zum Export ukrainischen Getreides,Abkommen zum Export ukrainischen Getreides,MISC,,,de,1
Nacht vom 29.,Nacht vom 29.,MISC,,,de,1
Weltgemein,Weltgemein,MISC,,,de,1
Hartz-IV-Nachfolgemodells,Hartz-IV-Nachfolgemodells,MISC,,,de,1
Eine Shahed-Drohne,Eine Shahed-Drohne,MISC,,,de,1
BASF-Fabrik,BASF-Fabrik,MISC,,,de,1
iranischen Kamikaze-Drohnen,iranischen Kamikaze-Drohnen,MISC,,,de,1
Prozen,Prozen,MISC,0.0,0.0,de,1
Der Wedding,Der Wedding,MISC,,,de,1
Die Energiekrise,Die Energiekrise,MISC,,,de,1
Marschflugkörper gegen Schulen und Wohngebäude,Marschflugkörper gegen Schulen und Wohngebäude,MISC,,,de,1
Do… Bundesinnenministerin Faeser,Do… Bundesinnenministerin Faeser,MISC,,,de,1
Abendbrottisch When browsing with ads,Abendbrottisch When browsing with ads,MISC,,,de,1
WM Katar 2022,WM Katar 2022,MISC,,,de,1
Klimakonferenz der Vereinten Nationen,Klimakonferenz der Vereinten Nationen,MISC,,,de,1
Premier Sunak,Premier Sunak,MISC,,,de,1
"Stürme, Dürren","Stürme, Dürren",MISC,,,de,1
Präsidialamtes,Präsidialamtes,MISC,,,de,1
Könnte Nord Stream 2,Könnte Nord Stream 2,MISC,,,de,1
Doha,Doha,MISC,0.0,0.0,de,1
EU-Energiekommissarin,EU-Energiekommissarin,MISC,,,de,1
O bis O,O bis O,MISC,,,de,1
Regierungsplänen,Regierungsplänen,MISC,,,de,1
CDU-Parteivize,CDU-Parteivize,MISC,,,de,1
Mi­nis­ter­prä­si­den­t*in­nen,Mi­nis­ter­prä­si­den­t*in­nen,MISC,,,de,1
Volkswagens Strom-Tochter Elli,Volkswagens Strom-Tochter Elli,MISC,,,de,1
Super Verteidigung,Super Verteidigung,MISC,,,de,1
Twitter-Kanal des ukrainischen Verteidigungsministeriums,Twitter-Kanal des ukrainischen Verteidigungsministeriums,MISC,,,de,1
Kriegszeiten,Kriegszeiten,MISC,,,de,1
Timo,Timo,MISC,,,de,1
Mi­nisterpräsidentenkonferenz,Mi­nisterpräsidentenkonferenz,MISC,,,de,1
Saison-Pause,Saison-Pause,MISC,,,de,1
Diskussion übers Heizrohr,Diskussion übers Heizrohr,MISC,,,de,1
KURZMELDUNGEN -,KURZMELDUNGEN -,MISC,,,de,1
Bundeskanz,Bundeskanz,MISC,,,de,1
Treffen von Bund und Ländern,Treffen von Bund und Ländern,MISC,,,de,1
Bund zur Energiepreisbremse,Bund zur Energiepreisbremse,MISC,,,de,1
Ne…,Ne…,MISC,,,de,1
Ostdeutsche Chemiestandorte,Ostdeutsche Chemiestandorte,MISC,,,de,1
cog,cog,MISC,,,de,1
Stromversorgung,Stromversorgung,MISC,,,de,1
Atomexperten,Atomexperten,MISC,-1.0,0.0,de,1
Menschheit</li><li>,Menschheit</li><li>,MISC,,,de,1
Die Winterzeit,Die Winterzeit,MISC,,,de,1
Mehr Ehrgeiz beim Energiesparen,Mehr Ehrgeiz beim Energiesparen,MISC,,,de,1
Eva Huber.</em,Eva Huber.</em,MISC,,,de,1
Energiekrisen-Winter,Energiekrisen-Winter,MISC,,,de,1
Adobes Creative Cloud-Anwendungen,Adobes Creative Cloud-Anwendungen,MISC,,,de,1
IT-Betriebspolitik + Sommerzeit,IT-Betriebspolitik + Sommerzeit,MISC,,,de,1
Heizung,Heizung,MISC,,,de,1
Massenpanik in Seoul,Massenpanik in Seoul,MISC,,,de,1
Gasbezug,Gasbezug,MISC,,,de,1
Klimaökonom,Klimaökonom,MISC,,,de,1
Explosionen erschüttern Kiew,Explosionen erschüttern Kiew,MISC,,,de,1
Beyern,Beyern,MISC,,,de,1
Skid Loader,Skid Loader,MISC,,,de,1
Gänsehaut statt Seepferdchen,Gänsehaut statt Seepferdchen,MISC,,,de,1
Weltkonferenz,Weltkonferenz,MISC,,,de,1
Dieie Konfrontation,Dieie Konfrontation,MISC,,,de,1
Teelichtöfen und Co,Teelichtöfen und Co,MISC,,,de,1
Getreidedeals,Getreidedeals,MISC,-0.5,0.0,de,1
Ansturm beim Kaminbauer,Ansturm beim Kaminbauer,MISC,,,de,1
Draußen,Draußen,MISC,0.0,0.0,de,1
Supermarkt Aldi,Supermarkt Aldi,MISC,,,de,1
CO2-Konzentration,CO2-Konzentration,MISC,,,de,1
Kafala-System,Kafala-System,MISC,,,de,1
Im Schatten des Reichtums,Im Schatten des Reichtums,MISC,,,de,1
China-Besuch,China-Besuch,MISC,1.0,0.0,de,1
Ukrainische Getreidefrachter,Ukrainische Getreidefrachter,MISC,,,de,1
Sachsen-Anh,Sachsen-Anh,MISC,,,de,1
II,II,MISC,,,de,1
Lohnsteuer-Entlastung,Lohnsteuer-Entlastung,MISC,,,de,1
Kernenergie ist Teufelszeug,Kernenergie ist Teufelszeug,MISC,,,de,1
Corona-Tristesse,Corona-Tristesse,MISC,,,de,1
Jobverlust,Jobverlust,MISC,,,de,1
Nachschärfungen,Nachschärfungen,MISC,,,de,1
Bnuhtel Pekullel nup elu hteluel,Bnuhtel Pekullel nup elu hteluel,MISC,,,de,1
Wintershall Dea,Wintershall Dea,MISC,,,de,1
Getreideexporte übers Schwarze Meer,Getreideexporte übers Schwarze Meer,MISC,,,de,1
Geruchlose Gefahr,Geruchlose Gefahr,MISC,,,de,1
Angriff auf die Schwarzmeerflotte,Angriff auf die Schwarzmeerflotte,MISC,,,de,1
Olga,Olga,MISC,,,de,1
Argentinien-Sieg,Argentinien-Sieg,MISC,,,de,1
Energieministerinnen,Energieministerinnen,MISC,,,de,1
Update 1.29,Update 1.29,MISC,,,de,1
Autokratie in der Welt gegen die Demokratie,Autokratie in der Welt gegen die Demokratie,MISC,,,de,1
Warum Habeck,Warum Habeck,MISC,,,de,1
Abrüstungsabkommen,Abrüstungsabkommen,MISC,,,de,1
Glaubenskrieg,Glaubenskrieg,MISC,,,de,1
Angriffs auf die Ukraine,Angriffs auf die Ukraine,MISC,,,de,1
Der Mut der kranken Kinder,Der Mut der kranken Kinder,MISC,,,de,1
Atomwaffenvertrag,Atomwaffenvertrag,MISC,,,de,1
Eskalation des Ukraine-Konflikts,Eskalation des Ukraine-Konflikts,MISC,,,de,1
Atomwaffen-Kontrollvertrag,Atomwaffen-Kontrollvertrag,MISC,,,de,1
Katars Image-Offensive,Katars Image-Offensive,MISC,,,de,1
Moskau-Korrespondenten,Moskau-Korrespondenten,MISC,,,de,1
Eskalation in der Ukraine,Eskalation in der Ukraine,MISC,,,de,1
Imperium,Imperium,MISC,,,de,1
Erdbebenopfer5.,Erdbebenopfer5.,MISC,,,de,1
Bidens geheime Kiew-Reise,Bidens geheime Kiew-Reise,MISC,,,de,1
gefragt</li><li,gefragt</li><li,MISC,,,de,1
Ein Jahr später erzählen vier Menschen die Geschichte,Ein Jahr später erzählen vier Menschen die Geschichte,MISC,,,de,1
BND-Chef,BND-Chef,MISC,,,de,1
Frieden +++ Moskau,Frieden +++ Moskau,MISC,,,de,1
Bidens Kiew-Besuch,Bidens Kiew-Besuch,MISC,,,de,1
Ebitdax,Ebitdax,MISC,,,de,1
Schicksale in den USA,Schicksale in den USA,MISC,,,de,1
Hass im Netz,Hass im Netz,MISC,,,de,1
Europas Strategie,Europas Strategie,MISC,,,de,1
Ein Krieg,Ein Krieg,MISC,,,de,1
Allnet-Flat,Allnet-Flat,MISC,,,de,1
Swift-Zahlungsverkehr,Swift-Zahlungsverkehr,MISC,,,de,1
Wasserstoff-Leitung von Wilhelmshaven,Wasserstoff-Leitung von Wilhelmshaven,MISC,,,de,1
Milliardenverlust,Milliardenverlust,MISC,,,de,1
Satan II“-Raketentest,Satan II“-Raketentest,MISC,,,de,1
Data Driven Company,Data Driven Company,MISC,,,de,1
Google Data Cloud,Google Data Cloud,MISC,,,de,1
Moskaus Suche,Moskaus Suche,MISC,,,de,1
europäischen Winter,europäischen Winter,MISC,,,de,1
Erster Geflügelpest-Nachweis,Erster Geflügelpest-Nachweis,MISC,,,de,1
Pekings Friedensplan,Pekings Friedensplan,MISC,,,de,1
Sarmat,Sarmat,MISC,,,de,1
Gran Turismo,Gran Turismo,MISC,,,de,1
russischen Ölimporte,russischen Ölimporte,MISC,,,de,1
UNO-Vollversammlung,UNO-Vollversammlung,MISC,,,de,1
Schwedter PCK-Raffinerie,Schwedter PCK-Raffinerie,MISC,,,de,1
DeutschlandTrend,DeutschlandTrend,MISC,,,de,1
Linken-Vorsitzenden,Linken-Vorsitzenden,MISC,,,de,1
Razer Blackwidow,Razer Blackwidow,MISC,,,de,1
Zweite Offerte,Zweite Offerte,MISC,,,de,1
Jahr Ukraine-Krieg,Jahr Ukraine-Krieg,MISC,,,de,1
Ballon-Affäre,Ballon-Affäre,MISC,,,de,1
Kriegsdesasters in der Ukraine,Kriegsdesasters in der Ukraine,MISC,,,de,1
DDR 2.0,DDR 2.0,MISC,,,de,1
Frieden in weiter Ferne,Frieden in weiter Ferne,MISC,,,de,1
Premier League,Premier League,MISC,,,de,1
FDP-Wehrexpertin,FDP-Wehrexpertin,MISC,,,de,1
"ARD-""Tagesthemen","ARD-""Tagesthemen",MISC,,,de,1
militäri,militäri,MISC,,,de,1
IOC-Chef,IOC-Chef,MISC,,,de,1
YouTuber,YouTuber,MISC,,,de,1
Ein Jahr nach dem Angriff Russlands auf die Ukraine,Ein Jahr nach dem Angriff Russlands auf die Ukraine,MISC,,,de,1
Ein Jahr nach,Ein Jahr nach,MISC,,,de,1
Tag für den Krieg,Tag für den Krieg,MISC,,,de,1
US-Vize Harris,US-Vize Harris,MISC,,,de,1
Angriff auf den Frieden in Europa,Angriff auf den Frieden in Europa,MISC,,,de,1
Grundversorger-Angeboten,Grundversorger-Angeboten,MISC,,,de,1
Jahren Diktatur,Jahren Diktatur,MISC,,,de,1
SystemV,SystemV,MISC,,,de,1
SystemV Filesystem,SystemV Filesystem,MISC,,,de,1
Vormitta,Vormitta,MISC,,,de,1
Rosenmontagszügen,Rosenmontagszügen,MISC,,,de,1
Uul etteO,Uul etteO,MISC,,,de,1
Bkeluteup-Btete,Bkeluteup-Btete,MISC,,,de,1
Preisverfall bei Strom,Preisverfall bei Strom,MISC,,,de,1
Münchener Sicherheitskonferenz,Münchener Sicherheitskonferenz,MISC,,,de,1
Die Wehrbeauftragte,Die Wehrbeauftragte,MISC,,,de,1
Belle Époque,Belle Époque,MISC,,,de,1
Abo-Model,Abo-Model,MISC,,,de,1
Luftangriffen zum Jahrestag der Invasion,Luftangriffen zum Jahrestag der Invasion,MISC,,,de,1
AVM Fritz!,AVM Fritz!,MISC,,,de,1
Feldgrün tru…,Feldgrün tru…,MISC,,,de,1
EU-Maßnahmen,EU-Maßnahmen,MISC,,,de,1
Vorgehen Russlands,Vorgehen Russlands,MISC,,,de,1
Russlands Ukraine-Rückzug,Russlands Ukraine-Rückzug,MISC,,,de,1
Ein Jahr deutsche,Ein Jahr deutsche,MISC,,,de,1
Aufstand für den Frieden“-Demo,Aufstand für den Frieden“-Demo,MISC,,,de,1
Kriegsziele in,Kriegsziele in,MISC,,,de,1
Lahmärschen,Lahmärschen,MISC,,,de,1
Vermieterregulierung Teil I,Vermieterregulierung Teil I,MISC,,,de,1
Neue Flügeltechnik,Neue Flügeltechnik,MISC,,,de,1
vergangenen Jahr im Schnitt,vergangenen Jahr im Schnitt,MISC,,,de,1
ContainerhafenWegen,ContainerhafenWegen,MISC,,,de,1
saudi-arabische,saudi-arabische,MISC,,,de,1
Corona-Vorschriften,Corona-Vorschriften,MISC,,,de,1
Liman,Liman,MISC,,,de,1
Wieder einmal hagelt,Wieder einmal hagelt,MISC,,,de,1
langsam Zeit,langsam Zeit,MISC,,,de,1
Abzocke bei Strom-,Abzocke bei Strom-,MISC,,,de,1
Hard to Kill,Hard to Kill,MISC,,,de,1
Martial-Arts-Filmen,Martial-Arts-Filmen,MISC,,,de,1
€,€,MISC,,,de,1
F50,F50,MISC,,,de,1
Verbraucherzentrale,Verbraucherzentrale,MISC,,,de,1
Frieden mit der Ukraine,Frieden mit der Ukraine,MISC,,,de,1
Berijew A-50U Schmel,Berijew A-50U Schmel,MISC,,,de,1
A-50U,A-50U,MISC,,,de,1
Angriff auf die Stadt,Angriff auf die Stadt,MISC,,,de,1
Luftwaffe - Partisanenbewegung,Luftwaffe - Partisanenbewegung,MISC,,,de,1
Susanna Zdrzalek.</em,Susanna Zdrzalek.</em,MISC,,,de,1
Regierungsplan,Regierungsplan,MISC,0.0,0.0,de,1
Energienetz,Energienetz,MISC,,,de,1
Schlimmste Zeit,Schlimmste Zeit,MISC,,,de,1
GeoInsid,GeoInsid,MISC,,,de,1
russischen E,russischen E,MISC,,,de,1
Widerstand gegen Militarismus,Widerstand gegen Militarismus,MISC,,,de,1
Schwerer Schlag,Schwerer Schlag,MISC,,,de,1
Mär,Mär,MISC,,,de,1
Informationsoperation,Informationsoperation,MISC,,,de,1
Chinas 12-Punkte-Friedensplan,Chinas 12-Punkte-Friedensplan,MISC,,,de,1
Regionalpartnerschaft,Regionalpartnerschaft,MISC,,,de,1
Brüsseler Affäre,Brüsseler Affäre,MISC,,,de,1
Gaspreisanstieg,Gaspreisanstieg,MISC,,,de,1
Berijew A-50 Schmel,Berijew A-50 Schmel,MISC,,,de,1
Neue Billigangebote,Neue Billigangebote,MISC,,,de,1
Der Newsblog,Der Newsblog,MISC,,,de,1
UN-Staaten,UN-Staaten,MISC,,,de,1
Fotografie-Ausstellung,Fotografie-Ausstellung,MISC,,,de,1
Kein Krieg des Volkes,Kein Krieg des Volkes,MISC,,,de,1
Russland When browsing with ads,Russland When browsing with ads,MISC,,,de,1
Hartz-IV-Politik,Hartz-IV-Politik,MISC,,,de,1
Asozialamt,Asozialamt,MISC,,,de,1
Leben in Armut,Leben in Armut,MISC,,,de,1
Frieden für Krieg,Frieden für Krieg,MISC,,,de,1
Meisterstratege,Meisterstratege,MISC,,,de,1
Raumfahrt,Raumfahrt,MISC,,,de,1
Großbritanniens Gemüsekrise,Großbritanniens Gemüsekrise,MISC,,,de,1
Kampfflugzeug-Ringtausch,Kampfflugzeug-Ringtausch,MISC,,,de,1
Atomic Heart,Atomic Heart,MISC,,,de,1
Invasion in Schloss Bellevue,Invasion in Schloss Bellevue,MISC,,,de,1
Chinesen aufnimm…,Chinesen aufnimm…,MISC,,,de,1
Eprimo,Eprimo,MISC,,,de,1
Nato When browsing with ads,Nato When browsing with ads,MISC,,,de,1
Schwedens Bauernopfer,Schwedens Bauernopfer,MISC,,,de,1
Ukraine-Resolution russischen Truppenabzug,Ukraine-Resolution russischen Truppenabzug,MISC,,,de,1
russischen Invasion der Ukraine,russischen Invasion der Ukraine,MISC,,,de,1
​Scholz,​Scholz,MISC,,,de,1
Pipeline-Gesellschaft Nord Stream 2,Pipeline-Gesellschaft Nord Stream 2,MISC,,,de,1
ersten Jahr Krieg,ersten Jahr Krieg,MISC,,,de,1
AfD-Stadträten,AfD-Stadträten,MISC,,,de,1
26.02.2023 15:26 Uhr,26.02.2023 15:26 Uhr,MISC,,,de,1
ZUMA Wire/imago,ZUMA Wire/imago,MISC,,,de,1
Netflix and Kill,Netflix and Kill,MISC,,,de,1
Rekrutierungsbüro,Rekrutierungsbüro,MISC,,,de,1
US Defense Index,US Defense Index,MISC,,,de,1
Jahr Ukrainekrieg,Jahr Ukrainekrieg,MISC,,,de,1
Verschuldungskrise,Verschuldungskrise,MISC,,,de,1
Premier Modi,Premier Modi,MISC,,,de,1
Bidens Auftritt,Bidens Auftritt,MISC,,,de,1
Frühlingsgefühle im Winter,Frühlingsgefühle im Winter,MISC,,,de,1
Gemüse-Engpässe,Gemüse-Engpässe,MISC,,,de,1
Ungenutztes Pipeline-Material,Ungenutztes Pipeline-Material,MISC,,,de,1
russischen Invasion in die,russischen Invasion in die,MISC,,,de,1
Schlacht When browsing with ads,Schlacht When browsing with ads,MISC,,,de,1
indischen Medienberichten,indischen Medienberichten,MISC,,,de,1
Ein Jahr im Krieg,Ein Jahr im Krieg,MISC,,,de,1
Winter-Blues,Winter-Blues,MISC,,,de,1
Wir müssen uns,Wir müssen uns,MISC,,,de,1
Unesco-Friedenspreis,Unesco-Friedenspreis,MISC,,,de,1
US-Sender Bloomberg,US-Sender Bloomberg,MISC,,,de,1
EU-Parlamentspräsidentin,EU-Parlamentspräsidentin,MISC,0.425,0.0,de,1
Stream 1,Stream 1,MISC,,,de,1
Attentat auf Nord Stream,Attentat auf Nord Stream,MISC,,,de,1
C-Band,C-Band,MISC,,,de,1
Nord-Stream­-Gasleitungen,Nord-Stream­-Gasleitungen,MISC,,,de,1
Querdenk,Querdenk,MISC,,,de,1
HershDer,HershDer,MISC,,,de,1
Starlink-Ausfällen,Starlink-Ausfällen,MISC,,,de,1
AfD-Antrag,AfD-Antrag,MISC,,,de,1
Moskau-Report,Moskau-Report,MISC,,,de,1
Olympischen Spiele,Olympischen Spiele,MISC,,,de,1
Olympiade,Olympiade,MISC,,,de,1
Facebook-Titelbild,Facebook-Titelbild,MISC,,,de,1
Kreml f…,Kreml f…,MISC,,,de,1
Neue LNG-Terminals,Neue LNG-Terminals,MISC,,,de,1
Starlink-Einsatz,Starlink-Einsatz,MISC,,,de,1
Panther,Panther,MISC,,,de,1
Der Panther,Der Panther,MISC,,,de,1
Beitragszahlenden,Beitragszahlenden,MISC,,,de,1
Rostock-Pipeline,Rostock-Pipeline,MISC,,,de,1
Kiews Kriegsglück,Kiews Kriegsglück,MISC,,,de,1
Nightline,Nightline,MISC,,,de,1
Host,Host,MISC,,,de,1
Watergate-Zeiten,Watergate-Zeiten,MISC,,,de,1
Israels Ex-Premier,Israels Ex-Premier,MISC,,,de,1
Pflege im Winter - Trockene Haut,Pflege im Winter - Trockene Haut,MISC,,,de,1
Technologie-Start-ups,Technologie-Start-ups,MISC,,,de,1
Polen bremst,Polen bremst,MISC,,,de,1
Fiebersäfte,Fiebersäfte,MISC,,,de,1
WM für EM,WM für EM,MISC,,,de,1
Taskforce-Sitzung,Taskforce-Sitzung,MISC,,,de,1
Kaliber-Raketen,Kaliber-Raketen,MISC,,,de,1
Komm in die Puschen,Komm in die Puschen,MISC,,,de,1
Attacken auf Infrastruktur,Attacken auf Infrastruktur,MISC,,,de,1
WM-Vorrunden-Aus,WM-Vorrunden-Aus,MISC,,,de,1
Attacke auf Nord Stream 1,Attacke auf Nord Stream 1,MISC,,,de,1
Russische Invasion: Kreml: Kampfjet-Debatte,Russische Invasion: Kreml: Kampfjet-Debatte,MISC,,,de,1
Ex-Bundeskanzlerin,Ex-Bundeskanzlerin,MISC,,,de,1
Goliath,Goliath,MISC,,,de,1
deut­liche,deut­liche,MISC,,,de,1
Bunker im gesamten Land,Bunker im gesamten Land,MISC,,,de,1
The Verge,The Verge,MISC,,,de,1
Move,Move,MISC,,,de,1
Era 100,Era 100,MISC,,,de,1
Sonos-Lautsprecher,Sonos-Lautsprecher,MISC,,,de,1
Die Nachricht des bis an die Zähne,Die Nachricht des bis an die Zähne,MISC,,,de,1
E-Ma,E-Ma,MISC,,,de,1
Akti…,Akti…,MISC,,,de,1
Erbeutete russische Militärpläne,Erbeutete russische Militärpläne,MISC,,,de,1
Spitzel-Versuch Chinas,Spitzel-Versuch Chinas,MISC,,,de,1
grotten-dilettantischen,grotten-dilettantischen,MISC,,,de,1
Spionage-Ballon,Spionage-Ballon,MISC,0.0,0.0,de,1
05.02.2023 15:20 Uhr,05.02.2023 15:20 Uhr,MISC,,,de,1
Deutschlands Ukraine-Politik,Deutschlands Ukraine-Politik,MISC,,,de,1
Israelischer,Israelischer,MISC,,,de,1
Preis-Obergrenze,Preis-Obergrenze,MISC,,,de,1
Kriegsverbrechen un…,Kriegsverbrechen un…,MISC,,,de,1
anhaltenden Krieges,anhaltenden Krieges,MISC,,,de,1
BlupteO.,BlupteO.,MISC,,,de,1
Big Oil,Big Oil,MISC,0.0,0.0,de,1
I must break you,I must break you,MISC,,,de,1
Monitor-Recherchen s…,Monitor-Recherchen s…,MISC,,,de,1
Industrie-Alkohol,Industrie-Alkohol,MISC,,,de,1
Extremes Wetter,Extremes Wetter,MISC,,,de,1
Magazins Plusminus,Magazins Plusminus,MISC,,,de,1
Wirtschaftsbeziehun,Wirtschaftsbeziehun,MISC,,,de,1
OnePlus Buds Pro 2,OnePlus Buds Pro 2,MISC,,,de,1
Selenski on tour,Selenski on tour,MISC,,,de,1
State of the Union“-Rede,State of the Union“-Rede,MISC,,,de,1
Etat,Etat,MISC,,,de,1
Gerade mal ein Jahr,Gerade mal ein Jahr,MISC,,,de,1
Angriff von Belarus,Angriff von Belarus,MISC,,,de,1
Heim-WM...,Heim-WM...,MISC,,,de,1
Schlagloch-Gefahr,Schlagloch-Gefahr,MISC,,,de,1
Nuklear-Eisbrechers,Nuklear-Eisbrechers,MISC,,,de,1
BSI-Chefin,BSI-Chefin,MISC,,,de,1
BSI-Präsidentin,BSI-Präsidentin,MISC,,,de,1
Kriegsglück,Kriegsglück,MISC,,,de,1
Kiew 71,Kiew 71,MISC,,,de,1
… Noch nie,… Noch nie,MISC,,,de,1
Energieberatungsg,Energieberatungsg,MISC,,,de,1
Angriff auf die…,Angriff auf die…,MISC,,,de,1
Für Frauen,Für Frauen,MISC,,,de,1
EZB-Maßnahmen,EZB-Maßnahmen,MISC,,,de,1
EZB-Chefvolkswirt,EZB-Chefvolkswirt,MISC,,,de,1
Import-LNG-Terminal,Import-LNG-Terminal,MISC,-1.0,0.0,de,1
Rohe Gewalt,Rohe Gewalt,MISC,0.0,0.0,de,1
Smart Home Tage,Smart Home Tage,MISC,,,de,1
Angriff auf Belarus,Angriff auf Belarus,MISC,,,de,1
Deutscher Ex-General,Deutscher Ex-General,MISC,,,de,1
Ch…,Ch…,MISC,,,de,1
Kiews Niederlage,Kiews Niederlage,MISC,,,de,1
Müncher Sicherheitskonferenz,Müncher Sicherheitskonferenz,MISC,,,de,1
Habermas-Weckruf,Habermas-Weckruf,MISC,,,de,1
IISS,IISS,MISC,,,de,1
Der Krieg im Krieg,Der Krieg im Krieg,MISC,,,de,1
Schreiben Sie uns!,Schreiben Sie uns!,MISC,,,de,1
NationaltrainerTite,NationaltrainerTite,MISC,,,de,1
Mein Buch,Mein Buch,MISC,,,de,1
Casting-Fehlers,Casting-Fehlers,MISC,,,de,1
letzten Jahre,letzten Jahre,MISC,,,de,1
Jäger-Satelliten,Jäger-Satelliten,MISC,,,de,1
Kiew Kampfpanzer,Kiew Kampfpanzer,MISC,,,de,1
Erste 635,Erste 635,MISC,,,de,1
Getreide-Export,Getreide-Export,MISC,,,de,1
Eskalation des Konfliktes,Eskalation des Konfliktes,MISC,,,de,1
Wagenknecht-/Schwarzer-Petition +++,Wagenknecht-/Schwarzer-Petition +++,MISC,,,de,1
Olympischen Spiele 2024,Olympischen Spiele 2024,MISC,,,de,1
Spionage-Satelliten,Spionage-Satelliten,MISC,,,de,1
Krieg der Sterne,Krieg der Sterne,MISC,,,de,1
Wolodimir SelenskiDer ukrainische,Wolodimir SelenskiDer ukrainische,MISC,,,de,1
Ukrainische Kinder für Russland,Ukrainische Kinder für Russland,MISC,,,de,1
Kadyrow-Forderung,Kadyrow-Forderung,MISC,,,de,1
